Fecha,NO,NO2,SO2,NOX,PM10,TMP,HR,PRB,VV,O3,RS,DD
2022-05-02,2.375,7.583333333333333,2.125,11.291666666666666,25.666666666666668,18.833333333333332,90.75,1010.75,1.1666666666666667,44.628079242032726,5584.0,96.61645977150921
2022-05-03,2.3333333333333335,7.833333333333333,2.7083333333333335,11.5,17.166666666666668,18.041666666666668,85.08333333333333,1009.0416666666666,1.4166666666666667,44.1402239448751,5560.0,175.89990324843677
2022-05-04,2.0416666666666665,7.041666666666667,2.9583333333333335,10.458333333333334,12.083333333333334,15.875,99.54166666666667,1012.0833333333334,1.1666666666666667,43.65236864771748,1835.0,9.490903527548985
2022-05-05,1.75,4.895833333333333,2.375,7.625,5.458333333333333,18.520833333333332,74.3125,1016.8125,1.7708333333333333,43.16451335055986,6412.5,334.991543201825
2022-05-06,2.3333333333333335,7.666666666666667,2.875,11.291666666666666,18.291666666666668,18.958333333333332,78.25,1018.4583333333334,1.0833333333333333,42.676658053402235,6660.0,183.0909746314842
2022-05-07,2.375,8.291666666666666,2.1666666666666665,12.25,18.125,19.166666666666668,66.16666666666667,1018.7083333333334,1.2083333333333333,42.18880275624461,6650.0,201.10644765427202
2022-05-08,2.125,6.958333333333333,2.7916666666666665,10.666666666666666,13.791666666666666,19.5,57.541666666666664,1018.0833333333334,1.5416666666666667,41.70094745908699,6991.0,201.57968284955572
2022-05-09,2.7083333333333335,8.916666666666666,3.0,13.0,22.791666666666668,19.708333333333332,70.29166666666667,1020.4166666666666,1.0833333333333333,41.21309216192937,6953.0,3.4672956954097143
2022-05-10,2.3333333333333335,7.916666666666667,3.3333333333333335,11.458333333333334,24.375,20.166666666666668,61.708333333333336,1022.125,1.2083333333333333,40.725236864771745,7018.0,227.31884449622177
2022-05-11,2.6666666666666665,8.083333333333334,2.9583333333333335,12.166666666666666,28.666666666666668,19.833333333333332,68.70833333333333,1020.25,1.1666666666666667,40.23738156761412,7185.0,39.55449037271507
2022-05-12,2.3333333333333335,7.041666666666667,2.75,10.833333333333334,27.458333333333332,19.5,78.625,1019.2083333333334,1.0833333333333333,39.7495262704565,6971.0,35.746390285135845
2022-05-13,2.375,7.708333333333333,3.7916666666666665,11.541666666666666,31.625,21.625,77.625,1019.375,1.0416666666666667,39.26167097329888,6899.0,125.52492250080938
2022-05-14,2.4166666666666665,7.333333333333333,2.375,11.166666666666666,30.666666666666668,21.708333333333332,70.41666666666667,1017.8333333333334,1.0833333333333333,38.773815676141254,6804.0,59.74822600645826
2022-05-15,2.25,8.083333333333334,2.0,11.625,36.208333333333336,22.5,63.75,1015.625,1.0416666666666667,38.28596037898363,6777.0,153.3258036151366
2022-05-16,2.75,8.75,3.2916666666666665,13.166666666666666,47.291666666666664,24.25,63.083333333333336,1017.7083333333334,1.0416666666666667,37.79810508182601,6925.0,150.54982952327973
2022-05-17,2.4583333333333335,8.666666666666666,2.4583333333333335,12.583333333333334,45.833333333333336,24.083333333333332,65.875,1018.2083333333334,1.1666666666666667,37.310249784668386,7062.0,181.43572831024582
2022-05-18,2.5416666666666665,8.166666666666666,2.0,12.166666666666666,44.625,23.666666666666668,73.08333333333333,1017.7083333333334,1.1666666666666667,36.82239448751076,7077.0,75.20579263542311
2022-05-19,2.2916666666666665,8.083333333333334,2.7083333333333335,11.916666666666666,48.375,23.291666666666668,65.45833333333333,1019.25,1.125,36.33453919035314,7042.0,35.565578058045894
2022-05-20,2.2916666666666665,6.958333333333333,3.125,10.541666666666666,52.625,24.5,62.583333333333336,1021.375,1.3333333333333333,35.84668389319552,6874.0,20.570193328781052
2022-05-21,2.125,7.083333333333333,3.0,10.541666666666666,30.083333333333332,24.833333333333332,59.541666666666664,1020.0,1.125,35.358828596037895,7088.0,27.49210057383111
2022-05-22,2.2083333333333335,7.083333333333333,3.0,10.5,25.125,25.875,49.5,1013.0,1.4583333333333333,34.87097329888027,6324.0,217.70539899857494
2022-05-23,2.2916666666666665,7.375,3.0,11.083333333333334,41.583333333333336,25.5,56.875,1008.7916666666666,1.6666666666666667,34.38311800172265,7178.0,184.02817019453283
2022-05-24,2.3333333333333335,7.75,2.125,11.541666666666666,46.125,24.75,66.79166666666667,1007.3333333333334,1.25,33.89526270456503,7143.0,127.61391944651336
2022-05-25,2.0416666666666665,5.958333333333333,2.625,9.458333333333334,52.625,21.375,59.333333333333336,1015.375,1.4583333333333333,33.407407407407405,7271.0,353.0452046817948
2022-05-26,2.2083333333333335,7.041666666666667,3.1666666666666665,10.583333333333334,19.083333333333332,20.75,62.833333333333336,1021.5833333333334,1.5,32.91955211024978,7248.0,191.9106388780765
2022-05-27,2.4583333333333335,7.291666666666667,3.2083333333333335,11.166666666666666,21.25,22.875,51.958333333333336,1018.4166666666666,1.6666666666666667,32.43169681309216,7504.0,210.55768148453924
2022-05-28,2.2083333333333335,7.666666666666667,3.4166666666666665,11.333333333333334,24.375,24.458333333333332,47.083333333333336,1014.3333333333334,1.5416666666666667,31.943841515934537,7419.0,198.52988400478992
2022-05-29,2.2083333333333335,6.791666666666667,2.6666666666666665,10.375,38.375,26.416666666666668,46.708333333333336,1006.5,1.7916666666666667,31.455986218776914,6637.0,201.5946321040138
2022-05-30,2.5833333333333335,7.833333333333333,3.75,12.0,42.625,24.625,59.833333333333336,1007.0416666666666,1.5833333333333333,30.96813092161929,6853.0,201.89492960934479
2022-05-31,2.2916666666666665,7.958333333333333,2.9583333333333335,11.75,40.75,24.208333333333332,67.125,1011.625,1.25,30.48027562446167,7354.0,108.76400092805095
2022-06-01,2.125,7.0,3.0416666666666665,10.708333333333334,31.166666666666668,23.958333333333332,80.25,1013.7083333333334,1.0,29.992420327304046,7162.0,131.4134052033939
2022-06-02,2.375,7.791666666666667,3.125,11.583333333333334,36.75,24.75,77.54166666666667,1012.1666666666666,1.125,29.504565030146424,6294.0,158.0464348585181
2022-06-03,2.25,6.541666666666667,2.7916666666666665,10.25,28.458333333333332,24.666666666666668,80.91666666666667,1012.25,1.4166666666666667,29.0167097329888,6971.0,143.36868357505404
2022-06-04,2.0,6.708333333333333,3.0416666666666665,10.083333333333334,35.166666666666664,24.166666666666668,66.25,1013.0416666666666,1.8333333333333333,28.528854435831178,7413.0,209.47442109576875
2022-06-05,2.0,5.875,3.4583333333333335,9.25,26.583333333333332,26.375,45.541666666666664,1017.4166666666666,1.6666666666666667,28.040999138673556,6928.0,230.41307356962977
2022-06-06,2.0,7.0,3.4166666666666665,10.375,31.25,26.125,41.125,1018.125,1.25,27.553143841515933,7550.0,195.7928729321187
2022-06-07,2.0,7.375,3.4583333333333335,10.75,30.25,26.791666666666668,52.583333333333336,1016.6666666666666,1.1666666666666667,27.06528854435831,7537.0,151.75097040375573
2022-06-08,2.0833333333333335,7.958333333333333,2.9583333333333335,11.583333333333334,36.0,26.416666666666668,65.95833333333333,1013.7083333333334,1.4166666666666667,26.577433247200688,6168.0,167.56999372388657
2022-06-09,2.0,6.625,2.3333333333333335,9.875,33.833333333333336,26.583333333333332,71.33333333333333,1016.0833333333334,1.2916666666666667,26.089577950043065,7447.0,85.28590529153507
2022-06-10,2.0,5.333333333333333,2.875,8.875,26.125,25.5,78.375,1019.25,1.1666666666666667,25.601722652885442,7580.0,88.40091231306617
2022-06-11,2.0,5.583333333333333,3.2916666666666665,9.041666666666666,22.583333333333332,25.541666666666668,60.625,1020.25,1.0,25.11386735572782,7651.0,35.94797183717337
2022-06-12,2.0,5.666666666666667,2.875,9.0,15.416666666666666,26.5,39.75,1020.5416666666666,1.1666666666666667,24.626012058570197,7210.0,56.99349458720865
2022-06-13,2.0,5.625,2.875,8.958333333333334,31.625,27.291666666666668,38.416666666666664,1018.0416666666666,1.125,24.138156761412574,6611.0,34.43878714517768
2022-06-14,2.1666666666666665,7.625,2.7916666666666665,11.166666666666666,38.083333333333336,28.041666666666668,55.458333333333336,1015.375,1.0,23.65030146425495,7068.0,127.00870773632832
2022-06-15,2.0833333333333335,6.416666666666667,2.4583333333333335,10.0,32.916666666666664,29.0,57.833333333333336,1016.875,1.0,23.16244616709733,4976.0,60.49883768430673
2022-06-16,1.9583333333333333,7.375,2.8333333333333335,10.875,37.875,28.791666666666668,51.291666666666664,1017.875,1.125,22.674590869939706,6775.0,77.186446903971
